MINISTERIO DE DEFENSA NACIONAL;;;;;;;
POLICÍA NACIONAL;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL;;;;;;;
GRUPO DE INFORMACIÓN DE CRIMINALIDAD;;;;;;;
VIOLENCIA INTRAFAMILIAR ;;;;;;;
PERÍODO DEL 01 DE ENERO AL 28 DE FEBRERO DEL 2023;;;;;;;
ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
ARMA DE FUEGO;CUNDINAMARCA;FACATATIVÁ;08/02/2023;FEMENINO;ADULTOS;25269000;1
ARMA DE FUEGO;CUNDINAMARCA;SAN JUAN DE RÍO SECO;10/01/2023;FEMENINO;ADOLESCENTES;25662000;1
ARMA DE FUEGO;CUNDINAMARCA;SAN JUAN DE RÍO SECO;10/01/2023;MASCULINO;MENORES;25662000;1
ARMA DE FUEGO;MAGDALENA;SANTA MARTA (CT);30/01/2023;FEMENINO;ADULTOS;47001000;1
ARMA DE FUEGO;META;GRANADA;28/02/2023;MASCULINO;ADULTOS;50313000;1
ARMA DE FUEGO;META;VILLAVICENCIO (CT);26/01/2023;FEMENINO;ADULTOS;50001000;1
ARMA DE FUEGO;NARIÑO;SAN ANDRES DE TUMACO;09/01/2023;FEMENINO;ADULTOS;52835000;1
ARMA DE FUEGO;SANTANDER;EL PLAYÓN;05/01/2023;FEMENINO;ADULTOS;68255000;1
ARMA DE FUEGO;SANTANDER;GÜEPSA;29/01/2023;FEMENINO;ADULTOS;68327000;1
ARMA DE FUEGO;VALLE;CALI (CT);17/01/2023;FEMENINO;ADULTOS;76001000;1
ARMA DE FUEGO;VALLE;CANDELARIA;20/02/2023;FEMENINO;ADULTOS;76130000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;30/01/2023;FEMENINO;ADULTOS;76400000;1
CONTUNDENTES;AMAZONAS;LETICIA (CT);02/01/2023;FEMENINO;ADULTOS;91001000;1
CONTUNDENTES;AMAZONAS;LETICIA (CT);08/01/2023;FEMENINO;ADULTOS;91001000;1
CONTUNDENTES;AMAZONAS;LETICIA (CT);08/01/2023;MASCULINO;ADULTOS;91001000;1
CONTUNDENTES;ANTIOQUIA;AMAGÁ;11/02/2023;FEMENINO;ADULTOS;05030000;1
CONTUNDENTES;ANTIOQUIA;AMALFI;07/01/2023;FEMENINO;ADULTOS;05031000;1
CONTUNDENTES;ANTIOQUIA;ANDES;14/01/2023;FEMENINO;ADULTOS;05034000;1
CONTUNDENTES;ANTIOQUIA;ANORÍ;14/01/2023;MASCULINO;ADULTOS;05040000;1
CONTUNDENTES;ANTIOQUIA;ANORÍ;15/01/2023;FEMENINO;ADULTOS;05040000;1
CONTUNDENTES;ANTIOQUIA;ANORÍ;08/02/2023;MASCULINO;ADULTOS;05040000;1
CONTUNDENTES;ANTIOQUIA;APARTADÓ;26/01/2023;FEMENINO;ADULTOS;05045000;1
CONTUNDENTES;ANTIOQUIA;APARTADÓ;07/02/2023;FEMENINO;ADULTOS;05045000;1
CONTUNDENTES;ANTIOQUIA;APARTADÓ;11/02/2023;FEMENINO;ADOLESCENTES;05045000;1
CONTUNDENTES;ANTIOQUIA;APARTADÓ;16/02/2023;FEMENINO;ADULTOS;05045000;1
CONTUNDENTES;ANTIOQUIA;BARBOSA;01/01/2023;FEMENINO;ADULTOS;05079000;2
CONTUNDENTES;ANTIOQUIA;BARBOSA;04/01/2023;FEMENINO;ADULTOS;05079000;1
CONTUNDENTES;ANTIOQUIA;BARBOSA;27/02/2023;FEMENINO;ADULTOS;05079000;1
CONTUNDENTES;ANTIOQUIA;BARBOSA;28/02/2023;FEMENINO;ADULTOS;05079000;1
CONTUNDENTES;ANTIOQUIA;BARBOSA;28/02/2023;MASCULINO;ADOLESCENTES;05079000;1
CONTUNDENTES;ANTIOQUIA;BELLO;01/01/2023;FEMENINO;ADULTOS;05088000;5
CONTUNDENTES;ANTIOQUIA;BELLO;02/01/2023;FEMENINO;ADULTOS;05088000;5
CONTUNDENTES;ANTIOQUIA;BELLO;02/01/2023;MASCULINO;ADULTOS;05088000;4
CONTUNDENTES;ANTIOQUIA;BELLO;04/01/2023;FEMENINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;04/01/2023;MASCULINO;MENORES;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;05/01/2023;MASCULINO;ADULTOS;05088000;2
CONTUNDENTES;ANTIOQUIA;BELLO;06/01/2023;FEMENINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;07/01/2023;FEMENINO;ADULTOS;05088000;2
CONTUNDENTES;ANTIOQUIA;BELLO;08/01/2023;MASCULINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;09/01/2023;FEMENINO;ADULTOS;05088000;2
CONTUNDENTES;ANTIOQUIA;BELLO;09/01/2023;MASCULINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;11/01/2023;FEMENINO;ADULTOS;05088000;2
CONTUNDENTES;ANTIOQUIA;BELLO;13/01/2023;FEMENINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;26/01/2023;MASCULINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;27/01/2023;FEMENINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;31/01/2023;MASCULINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;02/02/2023;FEMENINO;ADULTOS;05088000;2
CONTUNDENTES;ANTIOQUIA;BELLO;05/02/2023;FEMENINO;ADULTOS;05088000;3
CONTUNDENTES;ANTIOQUIA;BELLO;06/02/2023;FEMENINO;ADULTOS;05088000;3
CONTUNDENTES;ANTIOQUIA;BELLO;06/02/2023;FEMENINO;MENORES;05088000;2
CONTUNDENTES;ANTIOQUIA;BELLO;06/02/2023;MASCULINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;09/02/2023;MASCULINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;10/02/2023;FEMENINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;10/02/2023;MASCULINO;ADOLESCENTES;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;11/02/2023;FEMENINO;ADULTOS;05088000;2
CONTUNDENTES;ANTIOQUIA;BELLO;11/02/2023;MASCULINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;12/02/2023;FEMENINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;13/02/2023;FEMENINO;ADULTOS;05088000;2
CONTUNDENTES;ANTIOQUIA;BELLO;14/02/2023;FEMENINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;16/02/2023;FEMENINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;17/02/2023;FEMENINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;17/02/2023;MASCULINO;ADOLESCENTES;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;18/02/2023;FEMENINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;24/02/2023;MASCULINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;25/02/2023;FEMENINO;ADULTOS;05088000;2
CONTUNDENTES;ANTIOQUIA;BELLO;25/02/2023;MASCULINO;ADULTOS;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;26/02/2023;FEMENINO;ADULTOS;05088000;6
CONTUNDENTES;ANTIOQUIA;BELLO;26/02/2023;MASCULINO;MENORES;05088000;1
CONTUNDENTES;ANTIOQUIA;BELLO;27/02/2023;FEMENINO;ADULTOS;05088000;2
CONTUNDENTES;ANTIOQUIA;BETANIA;07/01/2023;FEMENINO;ADOLESCENTES;05091000;1
CONTUNDENTES;ANTIOQUIA;BETANIA;17/01/2023;FEMENINO;ADULTOS;05091000;1
CONTUNDENTES;ANTIOQUIA;BETULIA;02/02/2023;FEMENINO;ADULTOS;05093000;1
CONTUNDENTES;ANTIOQUIA;BURITICÁ;08/01/2023;MASCULINO;ADULTOS;05113000;1
CONTUNDENTES;ANTIOQUIA;CÁCERES;09/01/2023;FEMENINO;ADULTOS;05120000;1
CONTUNDENTES;ANTIOQUIA;CAICEDO;07/01/2023;FEMENINO;ADULTOS;05125000;1
CONTUNDENTES;ANTIOQUIA;CALDAS;01/01/2023;FEMENINO;ADULTOS;05129000;1
CONTUNDENTES;ANTIOQUIA;CALDAS;16/01/2023;MASCULINO;ADULTOS;05129000;1
CONTUNDENTES;ANTIOQUIA;CALDAS;21/01/2023;FEMENINO;ADULTOS;05129000;2
CONTUNDENTES;ANTIOQUIA;CALDAS;21/01/2023;MASCULINO;ADULTOS;05129000;2
CONTUNDENTES;ANTIOQUIA;CAÑASGORDAS;02/01/2023;FEMENINO;ADULTOS;05138000;1
CONTUNDENTES;ANTIOQUIA;CAREPA;19/01/2023;FEMENINO;ADULTOS;05147000;1
CONTUNDENTES;ANTIOQUIA;CAREPA;29/01/2023;FEMENINO;ADULTOS;05147000;1
CONTUNDENTES;ANTIOQUIA;CAREPA;05/02/2023;FEMENINO;ADULTOS;05147000;1
CONTUNDENTES;ANTIOQUIA;CAREPA;13/02/2023;FEMENINO;ADULTOS;05147000;1
CONTUNDENTES;ANTIOQUIA;CAUCASIA;05/01/2023;FEMENINO;ADOLESCENTES;05154000;1
CONTUNDENTES;ANTIOQUIA;CAUCASIA;13/01/2023;FEMENINO;ADULTOS;05154000;1
CONTUNDENTES;ANTIOQUIA;CAUCASIA;16/01/2023;FEMENINO;ADULTOS;05154000;1
CONTUNDENTES;ANTIOQUIA;CAUCASIA;17/01/2023;FEMENINO;ADULTOS;05154000;1
CONTUNDENTES;ANTIOQUIA;CAUCASIA;29/01/2023;FEMENINO;ADULTOS;05154000;2
CONTUNDENTES;ANTIOQUIA;CHIGORODÓ;17/01/2023;MASCULINO;ADOLESCENTES;05172000;1
CONTUNDENTES;ANTIOQUIA;CIUDAD BOLÍVAR;02/01/2023;FEMENINO;ADULTOS;05101000;1
CONTUNDENTES;ANTIOQUIA;COPACABANA;01/01/2023;FEMENINO;ADULTOS;05212000;1
CONTUNDENTES;ANTIOQUIA;COPACABANA;03/01/2023;FEMENINO;ADULTOS;05212000;1
CONTUNDENTES;ANTIOQUIA;COPACABANA;04/01/2023;FEMENINO;ADULTOS;05212000;1
CONTUNDENTES;ANTIOQUIA;COPACABANA;16/01/2023;FEMENINO;ADULTOS;05212000;1
CONTUNDENTES;ANTIOQUIA;COPACABANA;08/02/2023;FEMENINO;ADULTOS;05212000;1
CONTUNDENTES;ANTIOQUIA;COPACABANA;10/02/2023;FEMENINO;ADULTOS;05212000;1
CONTUNDENTES;ANTIOQUIA;COPACABANA;19/02/2023;FEMENINO;ADULTOS;05212000;2
CONTUNDENTES;ANTIOQUIA;COPACABANA;24/02/2023;FEMENINO;ADULTOS;05212000;2
CONTUNDENTES;ANTIOQUIA;COPACABANA;24/02/2023;MASCULINO;ADULTOS;05212000;1
CONTUNDENTES;ANTIOQUIA;COPACABANA;26/02/2023;FEMENINO;ADULTOS;05212000;2
CONTUNDENTES;ANTIOQUIA;DON MATÍAS;26/01/2023;FEMENINO;ADULTOS;05237000;1
CONTUNDENTES;ANTIOQUIA;DON MATÍAS;29/01/2023;FEMENINO;ADULTOS;05237000;1
CONTUNDENTES;ANTIOQUIA;DON MATÍAS;02/02/2023;FEMENINO;ADULTOS;05237000;1
CONTUNDENTES;ANTIOQUIA;EL BAGRE;15/01/2023;FEMENINO;ADULTOS;05250000;1
CONTUNDENTES;ANTIOQUIA;EL BAGRE;26/01/2023;FEMENINO;ADULTOS;05250000;1
CONTUNDENTES;ANTIOQUIA;EL CARMEN DE VIBORAL;04/01/2023;FEMENINO;ADULTOS;05148000;1
CONTUNDENTES;ANTIOQUIA;EL CARMEN DE VIBORAL;13/02/2023;FEMENINO;ADULTOS;05148000;1
CONTUNDENTES;ANTIOQUIA;ENVIGADO;02/01/2023;FEMENINO;ADULTOS;05266000;2
CONTUNDENTES;ANTIOQUIA;ENVIGADO;09/01/2023;MASCULINO;ADULTOS;05266000;1
CONTUNDENTES;ANTIOQUIA;ENVIGADO;09/02/2023;MASCULINO;ADULTOS;05266000;1
CONTUNDENTES;ANTIOQUIA;ENVIGADO;14/02/2023;FEMENINO;ADULTOS;05266000;1
CONTUNDENTES;ANTIOQUIA;ENVIGADO;17/02/2023;MASCULINO;ADULTOS;05266000;1
CONTUNDENTES;ANTIOQUIA;ENVIGADO;25/02/2023;FEMENINO;ADULTOS;05266000;1
CONTUNDENTES;ANTIOQUIA;ENVIGADO;26/02/2023;FEMENINO;ADULTOS;05266000;1
CONTUNDENTES;ANTIOQUIA;FREDONIA;01/01/2023;FEMENINO;ADULTOS;05282000;1
CONTUNDENTES;ANTIOQUIA;FREDONIA;03/02/2023;FEMENINO;ADULTOS;05282000;1
CONTUNDENTES;ANTIOQUIA;GIRALDO;12/01/2023;FEMENINO;ADULTOS;05306000;1
CONTUNDENTES;ANTIOQUIA;GIRARDOTA;01/01/2023;FEMENINO;ADULTOS;05308000;2
CONTUNDENTES;ANTIOQUIA;GIRARDOTA;01/01/2023;MASCULINO;ADULTOS;05308000;1
CONTUNDENTES;ANTIOQUIA;GIRARDOTA;07/01/2023;FEMENINO;ADULTOS;05308000;1
CONTUNDENTES;ANTIOQUIA;GIRARDOTA;15/01/2023;FEMENINO;ADULTOS;05308000;1
CONTUNDENTES;ANTIOQUIA;GIRARDOTA;05/02/2023;MASCULINO;ADULTOS;05308000;1
CONTUNDENTES;ANTIOQUIA;GIRARDOTA;26/02/2023;FEMENINO;ADULTOS;05308000;2
CONTUNDENTES;ANTIOQUIA;GIRARDOTA;26/02/2023;MASCULINO;ADOLESCENTES;05308000;1
CONTUNDENTES;ANTIOQUIA;GIRARDOTA;26/02/2023;MASCULINO;ADULTOS;05308000;1
CONTUNDENTES;ANTIOQUIA;GIRARDOTA;26/02/2023;MASCULINO;MENORES;05308000;1
CONTUNDENTES;ANTIOQUIA;GUARNE;04/01/2023;FEMENINO;ADULTOS;05318000;1
CONTUNDENTES;ANTIOQUIA;GUARNE;21/01/2023;FEMENINO;ADULTOS;05318000;1
CONTUNDENTES;ANTIOQUIA;GUARNE;27/01/2023;FEMENINO;ADULTOS;05318000;1
CONTUNDENTES;ANTIOQUIA;GUARNE;15/02/2023;FEMENINO;ADULTOS;05318000;1
CONTUNDENTES;ANTIOQUIA;GUARNE;24/02/2023;FEMENINO;ADULTOS;05318000;1
CONTUNDENTES;ANTIOQUIA;GUATAPÉ;19/01/2023;FEMENINO;ADULTOS;05321000;1
CONTUNDENTES;ANTIOQUIA;GUATAPÉ;19/01/2023;FEMENINO;MENORES;05321000;1
CONTUNDENTES;ANTIOQUIA;HISPANIA;16/01/2023;FEMENINO;ADULTOS;05353000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;01/01/2023;FEMENINO;ADULTOS;05360000;3
CONTUNDENTES;ANTIOQUIA;ITAGUI;02/01/2023;FEMENINO;ADULTOS;05360000;3
CONTUNDENTES;ANTIOQUIA;ITAGUI;05/01/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;06/01/2023;MASCULINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;07/01/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;08/01/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;09/01/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;09/01/2023;MASCULINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;13/01/2023;MASCULINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;15/01/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;15/01/2023;MASCULINO;ADULTOS;05360000;2
CONTUNDENTES;ANTIOQUIA;ITAGUI;17/01/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;31/01/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;01/02/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;05/02/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;05/02/2023;MASCULINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;11/02/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;11/02/2023;MASCULINO;MENORES;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;14/02/2023;FEMENINO;ADULTOS;05360000;2
CONTUNDENTES;ANTIOQUIA;ITAGUI;14/02/2023;MASCULINO;ADOLESCENTES;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;19/02/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;20/02/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;20/02/2023;FEMENINO;MENORES;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;21/02/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;22/02/2023;FEMENINO;ADULTOS;05360000;3
CONTUNDENTES;ANTIOQUIA;ITAGUI;22/02/2023;MASCULINO;MENORES;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;25/02/2023;FEMENINO;ADULTOS;05360000;2
CONTUNDENTES;ANTIOQUIA;ITAGUI;25/02/2023;MASCULINO;MENORES;05360000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;27/02/2023;FEMENINO;ADULTOS;05360000;1
CONTUNDENTES;ANTIOQUIA;ITUANGO;13/01/2023;FEMENINO;ADULTOS;05361000;1
CONTUNDENTES;ANTIOQUIA;JERICÓ;01/01/2023;FEMENINO;ADULTOS;05368000;1
CONTUNDENTES;ANTIOQUIA;JERICÓ;15/01/2023;FEMENINO;ADULTOS;05368000;1
CONTUNDENTES;ANTIOQUIA;JERICÓ;26/01/2023;FEMENINO;ADULTOS;05368000;1
CONTUNDENTES;ANTIOQUIA;JERICÓ;03/02/2023;FEMENINO;ADULTOS;05368000;1
CONTUNDENTES;ANTIOQUIA;LA CEJA;24/01/2023;FEMENINO;ADULTOS;05376000;1
CONTUNDENTES;ANTIOQUIA;LA CEJA;30/01/2023;FEMENINO;ADULTOS;05376000;1
CONTUNDENTES;ANTIOQUIA;LA ESTRELLA;17/01/2023;FEMENINO;ADULTOS;05380000;1
CONTUNDENTES;ANTIOQUIA;LA ESTRELLA;01/02/2023;FEMENINO;ADULTOS;05380000;1
CONTUNDENTES;ANTIOQUIA;LA ESTRELLA;06/02/2023;FEMENINO;ADULTOS;05380000;1
CONTUNDENTES;ANTIOQUIA;LA ESTRELLA;14/02/2023;MASCULINO;ADULTOS;05380000;1
CONTUNDENTES;ANTIOQUIA;LA ESTRELLA;15/02/2023;FEMENINO;ADULTOS;05380000;1
CONTUNDENTES;ANTIOQUIA;LA ESTRELLA;21/02/2023;MASCULINO;ADULTOS;05380000;1
CONTUNDENTES;ANTIOQUIA;MARINILLA;03/02/2023;MASCULINO;ADULTOS;05440000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);01/01/2023;FEMENINO;ADULTOS;05001000;21
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);01/01/2023;FEMENINO;MENORES;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);01/01/2023;MASCULINO;ADOLESCENTES;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);01/01/2023;MASCULINO;ADULTOS;05001000;4
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);01/01/2023;MASCULINO;MENORES;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);02/01/2023;FEMENINO;ADULTOS;05001000;4
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);02/01/2023;MASCULINO;ADULTOS;05001000;2
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);02/01/2023;MASCULINO;MENORES;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);03/01/2023;FEMENINO;ADOLESCENTES;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);03/01/2023;FEMENINO;ADULTOS;05001000;6
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);03/01/2023;MASCULINO;ADOLESCENTES;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);03/01/2023;MASCULINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);03/01/2023;MASCULINO;MENORES;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);04/01/2023;FEMENINO;ADULTOS;05001000;3
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);05/01/2023;FEMENINO;ADULTOS;05001000;3
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);05/01/2023;MASCULINO;ADOLESCENTES;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);05/01/2023;MASCULINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);06/01/2023;FEMENINO;ADULTOS;05001000;3
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);06/01/2023;FEMENINO;MENORES;05001000;2
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);08/01/2023;FEMENINO;ADULTOS;05001000;4
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);08/01/2023;MASCULINO;ADULTOS;05001000;3
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);09/01/2023;FEMENINO;ADULTOS;05001000;2
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);10/01/2023;FEMENINO;ADULTOS;05001000;4
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);10/01/2023;MASCULINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);11/01/2023;FEMENINO;ADULTOS;05001000;3
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);11/01/2023;FEMENINO;MENORES;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);11/01/2023;MASCULINO;ADULTOS;05001000;2
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);11/01/2023;MASCULINO;MENORES;05001000;2
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);12/01/2023;FEMENINO;ADULTOS;05001000;2
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);15/01/2023;FEMENINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);15/01/2023;MASCULINO;ADULTOS;05001000;2
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);16/01/2023;FEMENINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);16/01/2023;MASCULINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);19/01/2023;FEMENINO;ADULTOS;05001000;2
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);19/01/2023;MASCULINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);20/01/2023;FEMENINO;ADULTOS;05001000;3
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);20/01/2023;MASCULINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);22/01/2023;FEMENINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);24/01/2023;FEMENINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);30/01/2023;FEMENINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);31/01/2023;FEMENINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);01/02/2023;FEMENINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);01/02/2023;FEMENINO;MENORES;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);02/02/2023;FEMENINO;ADULTOS;05001000;2
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);03/02/2023;FEMENINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);05/02/2023;FEMENINO;ADULTOS;05001000;3
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);07/02/2023;FEMENINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);08/02/2023;FEMENINO;ADULTOS;05001000;3
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);09/02/2023;FEMENINO;ADULTOS;05001000;2
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);10/02/2023;FEMENINO;ADULTOS;05001000;11
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);10/02/2023;FEMENINO;MENORES;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);10/02/2023;MASCULINO;ADULTOS;05001000;6
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);11/02/2023;FEMENINO;ADULTOS;05001000;3
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);11/02/2023;MASCULINO;ADULTOS;05001000;2
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);12/02/2023;FEMENINO;ADULTOS;05001000;4
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);12/02/2023;MASCULINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);13/02/2023;FEMENINO;ADULTOS;05001000;3
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);13/02/2023;FEMENINO;MENORES;05001000;3
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);13/02/2023;MASCULINO;MENORES;05001000;4
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);13/02/2023;;;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);14/02/2023;FEMENINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);14/02/2023;MASCULINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);15/02/2023;FEMENINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);22/02/2023;MASCULINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);23/02/2023;FEMENINO;ADULTOS;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);25/02/2023;FEMENINO;ADULTOS;05001000;2
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);25/02/2023;MASCULINO;ADOLESCENTES;05001000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);25/02/2023;MASCULINO;ADULTOS;05001000;3
